customer_name,grant_name,eligibility_code,is_eligible,reason
All Yellow Taxi,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
All Yellow Taxi,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
All Yellow Taxi,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
All Yellow Taxi,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Alpine County,5310,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, mpo, private non-profit"
Alpine County,5310,e0003,false,Customer does not have service to non-urbanized area
Alpine County,5311 (f) Intercity,e0004,false,Customer does not have service connecting urban areas
Alpine County,5311 (f) Intercity,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Alpine County,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Alpine County,5311 CMAQ,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Alpine County,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Alpine County,5311 Rural,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Alpine County,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Alpine County,5339,e0001,false,
Alpine County,5339,e0003,false,Customer does not have service to non-urbanized area
Alpine County,SB 1 State of Good Repair,e0001,false,Customer org type is County and grant eligible types are transit agency
Alpine County,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Alpine County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Alpine County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is County and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Alpine County Local Transportation Commission,5310,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, mpo, private non-profit"
Alpine County Local Transportation Commission,5310,e0003,true,Customer has service to non-urbanized area
Alpine County Local Transportation Commission,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Alpine County Local Transportation Commission,5311 (f) Intercity,e0001,false,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Alpine County Local Transportation Commission,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Alpine County Local Transportation Commission,5311 CMAQ,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Alpine County Local Transportation Commission,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Alpine County Local Transportation Commission,5311 Rural,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Alpine County Local Transportation Commission,5311 Rural,e0003,true,Customer has service to non-urbanized area
Alpine County Local Transportation Commission,5339,e0001,false,
Alpine County Local Transportation Commission,5339,e0003,true,Customer has service to non-urbanized area
Alpine County Local Transportation Commission,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Alpine County Local Transportation Commission,SB 1 State of Good Repair,e0001,false,Customer org type is MPO/RTPA and grant eligible types are transit agency
Alpine County Local Transportation Commission,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Alpine County Local Transportation Commission,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Amador County,5310,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, mpo, private non-profit"
Amador County,5310,e0003,true,Customer has service to non-urbanized area
Amador County,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Amador County,5311 (f) Intercity,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Amador County,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Amador County,5311 CMAQ,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Amador County,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Amador County,5311 Rural,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Amador County,5311 Rural,e0003,true,Customer has service to non-urbanized area
Amador County,5339,e0001,false,
Amador County,5339,e0003,true,Customer has service to non-urbanized area
Amador County,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Amador County,SB 1 State of Good Repair,e0001,false,Customer org type is County and grant eligible types are transit agency
Amador County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Amador County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is County and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Amador County Transportation Commission,5310,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, mpo, private non-profit"
Amador County Transportation Commission,5310,e0003,false,Customer does not have service to non-urbanized area
Amador County Transportation Commission,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Amador County Transportation Commission,5311 (f) Intercity,e0001,false,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Amador County Transportation Commission,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Amador County Transportation Commission,5311 CMAQ,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Amador County Transportation Commission,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Amador County Transportation Commission,5311 Rural,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Amador County Transportation Commission,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Amador County Transportation Commission,5339,e0001,false,
Amador County Transportation Commission,5339,e0003,false,Customer does not have service to non-urbanized area
Amador County Transportation Commission,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Amador County Transportation Commission,SB 1 State of Good Repair,e0001,false,Customer org type is MPO/RTPA and grant eligible types are transit agency
Amador County Transportation Commission,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Amador County Transportation Commission,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
